,topic,tweet_id,tweet_url,tweet_text,class_label,fake_news,verify_text,verify_url,NLI?,
61,COVID-19,1367954152203161600,http://twitter.com/user/status/1367954152203161600,Update: Oregon has confirmed a mutated version of the COVID-19 variant first discovered in Britain. Genetic analysis suggests it was contracted from the community and did not originate in the patient. This variant has a mutation that may make it less susceptible to vaccines.,1,no,"Variant of Concern 21FEB-02 (previously written as VOC-202102/02), described by Public Health England (PHE) as ""B.1.1.7 with E484K"" is of the same lineage in the Pango nomenclature system, but has an additional E484K mutation. As of 17 March 2021, there were 39 confirmed cases of VOC-21FEB-02 in the UK. On 4 March 2021, scientists reported B.1.1.7 with E484K mutations in the state of Oregon. In 13 test samples analysed, one had this combination, which appeared to have arisen spontaneously and locally, rather than being imported. Other names for this variant include B.1.1.7+E484K and B.1.1.7 Lineage with S:E484K.",https://en.wikipedia.org/wiki/Variants_of_SARS-CoV-2,support,
62,COVID-19,1370792790339297280,http://twitter.com/user/status/1370792790339297280,Free COVID-19 vaccines by appointment only at #CalStateLA. Check your eligibility under the state’s tiered priority system and sign up for drive-thru or walk-up appointments seven days a week from 9 a.m. to 7 p.m. through https://t.co/Fj3Bx8aIOI or by calling (833) 422-4255. https://t.co/1E540UGV3P,0,no,,,,
63,COVID-19,1369045265353637888,http://twitter.com/user/status/1369045265353637888,"You may have heard a lot about COVID-19 vaccines, and you may have questions. COVID-19 vaccines do not have live virus in them, and they cannot give you COVID-19. When you have the facts, you can make informed decisions for yourself and your family. https://t.co/2zSYkvEFHZ https://t.co/XPGnEzD0fg",0,no,,,,
64,COVID-19,1370408774154919936,http://twitter.com/user/status/1370408774154919936,President Joe Biden pledged to make all adults eligible for vaccines by May 1 and raised the prospect of “independence from this virus” by the Fourth of July. But he cautioned that this depends on people following health guidelines and getting vaccinated. https://t.co/Mn5lrMscRR,0,no,,,,
65,COVID-19,1370329711922974720,http://twitter.com/user/status/1370329711922974720,"Those who are working in frontline health services, all senior citizens, persons with comorbidities, frontline personnel in essential sectors, including uniformed personnel, and indigent population will get the first doses of COVID-19 vaccines.",0,no,,,,
66,COVID-19,1370109908599836672,http://twitter.com/user/status/1370109908599836672,"Chief Medical Officer Dr. Mary McIntyre speaks about the Pfizer and Moderna #COVID19Vaccines and says Vaccination against COVID-19 will work only if most of us take the vaccines. For more info, visit https://t.co/iibCT1VzFm. https://t.co/KIO8ucQt8c",0,no,,,,
67,COVID-19,1369970990751563776,http://twitter.com/user/status/1369970990751563776,I've seen motorcycle accident victims listed as a covid death. Almost all deaths during the pandemic were attributed to Covid. But none of the deaths of people who've taken the vaccine (like Hank Aaron) have been attributed to the vaccine. Vaccines are safe and FDA approved.,1,yes,"Preventive measures to reduce the chances of infection include getting vaccinated, staying at home, wearing a mask in public, avoiding crowded places, keeping distance from others, ventilating indoor spaces, managing potential exposure durations, washing hands with soap and water often and for at least twenty seconds, practising good respiratory hygiene, and avoiding touching the eyes, nose, or mouth with unwashed hands.Those diagnosed with COVID‑19 or who believe they may be infected are advised by the CDC to stay home except to get medical care, call ahead before visiting a healthcare provider, wear a face mask before entering the healthcare provider's office and when in any room or vehicle with another person, cover coughs and sneezes with a tissue, regularly wash hands with soap and water and avoid sharing personal household items.The first COVID‑19 vaccine was granted regulatory approval on 2 December 2020 by the UK medicines regulator MHRA. It was evaluated for emergency use authorization (EUA) status by the US FDA, and in several other countries. Initially, the US National Institutes of Health guidelines do not recommend any medication for prevention of COVID‑19, before or after exposure to the SARS-CoV-2 virus, outside the setting of a clinical trial. Without a vaccine, other prophylactic measures, or effective treatments, a key part of managing COVID‑19 is trying to decrease and delay the epidemic peak, known as ""flattening the curve"". This is done by slowing the infection rate to decrease the risk of health services being overwhelmed, allowing for better treatment of active cases, and delaying additional cases until effective treatments or a vaccine become available.

On January 5, 2021, Aaron publicly received a COVID-19 vaccination with the Moderna COVID-19 vaccine  at the Morehouse School of Medicine at Atlanta, Georgia. He and several other African American public figures, including activist Joe Beasley, Andrew Young, and Louis Sullivan did so to demonstrate the safety of the vaccine and encourage other black Americans to do the same.Aaron died in his sleep in his Atlanta residence on January 22 at the age of 86. The manner of death was listed as natural causes. Anti-vaccine activists Robert F. Kennedy Jr. and Del Bigtree have suggested that Aaron's death was caused by receiving the COVID-19 vaccine. However, medical officials did not believe the COVID-19 vaccine had any adverse effect on his health. An emailed statement to AFP Fact Check from Fulton County medical examiner Karen Sullivan said that ""There was no information suggestive of an allergic or anaphylactic reaction to any substance which might be attributable to recent vaccine distribution.""His funeral was held on January 27, followed by his burial at South-View Cemetery.

The CDC publishes official numbers of COVID-19 cases in the United States. The CDC estimates that, between February 2020 and September 2021, only 1 in 1.3 COVID-19 deaths were attributed to COVID-19. The true COVID-19 death toll in the United States would therefore be higher than official reports, as modeled by a paper published in The Lancet Regional Health – Americas. One way to estimate COVID-19 deaths that includes unconfirmed cases is to use the excess mortality, which is the overall number of deaths that exceed what would normally be expected. From March 1, 2020, through the end of 2020, there were 522,368 excess deaths in the United States, or 22.9% more deaths than would have been expected in that time period.In February 2020, at the beginning of the pandemic, a shortage of tests made it impossible to confirm all possible COVID-19 cases and resulting deaths, so the early numbers were likely undercounts.The following numbers are based on CDC data, which is incomplete.","https://en.wikipedia.org/wiki/COVID-19

https://en.wikipedia.org/wiki/Hank_Aaron

https://en.wikipedia.org/wiki/Statistics_of_the_COVID-19_pandemic_in_the_United_States","support

neutral

refute",Tricky!
68,COVID-19,1369713233389568000,http://twitter.com/user/status/1369713233389568000,"Several North African and Middle East countries are receiving Covid-19 vaccines at such a slow pace that it could lead to protracted public health crises, global inequality campaigners and health experts have told Middle East Eye. https://t.co/1R0QgAY07i https://t.co/NZEGWrJBEO",0,no,,,,
69,COVID-19,1368765926737211392,http://twitter.com/user/status/1368765926737211392,"Domestic pharma companies work overtime to meet soaring demand of COVID-19 vaccine. As of Feb 28, China has offered COVID-19 vaccine assistance to 69 countries and two international organizations, and exported vaccines to 28 countries. #COVID_19 #vaccine https://t.co/w9om4yvGC6",0,no,,,,
70,COVID-19,1370333269900820480,http://twitter.com/user/status/1370333269900820480,"I deleted the first tweet in this thread, because it was pointed out that we weren't *sure* the US was hoarding and not using COVID-19 vaccines. Now we know, &gt;30m doses. Enough to vaccinate everyone over 65 in Brazil, where 1,600 people died yesterday. https://t.co/q5ui9a7Wz9 https://t.co/wEnJtSInX9",1,no,"""prices for vaccines will be set as low as possible for territories that are or may be affected by an outbreak of a disease for which CEPI funding was used to develop a vaccine;
""information, know-how and materials related to vaccine development must be shared with (or transferred to) CEPI"" so that it can assume responsibility for vaccine development if a company discontinues expenditures for a promising vaccine candidate;
CEPI would have access to, and possible management of, intellectual property rights (i.e., patents) for promising vaccines;
""CEPI would receive a share of financial benefits that might accrue from CEPI-sponsored vaccine development, to re-invest in support of its mission to provide global public health benefit""; and
data transparency among development partners should maintain the WHO Statement on Public Disclosure of Clinical Trial Results, and require results to be published in open-access publications.International groups, such as the Centre for Artistic Activism and Universities Allied for Essential Medicines, advocate for equitable access. Scientists have encouraged collaboration between the WHO, CEPI, corporations, and governments to ensure that vaccines are distributed in an evidence-based manner based on infection risk and to prioritize healthcare workers, vulnerable populations, and children.By mid-March 2021, 67 countries, mostly in Africa and the Middle East, had not yet reported any vaccinations. Countries that had begun vaccinations were generally prioritizing populations such as health workers or the elderly. It has also been suggested that elective surgery recipients should be prioritized since a patient recovering from surgery would be more vulnerable than average. Some expressed concern over the short shelf-life of the Moderna and Pfizer-BioNTech vaccines, which expire within hours after being removed from the freezer; they argued that, once the vaccine is unfrozen, it is better to apply these doses to anyone who can be found rather than discard the doses.As of March 2021, the United States had ordered twice the necessary doses to cover its own population, but it remained unclear when it might share surplus doses with other countries. In April 2021, Vanity Fair reported that it would be difficult to share surplus doses with other countries because the U.S. government had expressly agreed in its contracts with vaccine manufacturers to use doses only in the United States and its territories. The manufacturers requested this clause because most other countries do not have liability protections for vaccines as expansive as the Public Readiness and Emergency Preparedness Act.In late November 2021 the World Health Organization published, ""it is vitally important that inequities in access to COVID-19 vaccines are urgently addressed to ensure that vulnerable groups everywhere, including health workers and older persons, receive their first and second doses, alongside equitable access to treatment and diagnostics."" Inequalities in vaccine distribution facilitate the emergence of new variants like SARS-CoV-2 Omicron variant.",https://en.wikipedia.org/wiki/Deployment_of_COVID-19_vaccines,support,
71,COVID-19,1370173813531443200,http://twitter.com/user/status/1370173813531443200,READ | DOH and FDA say there is no reason to stop rollout of AstraZeneca covid-19 vaccines despite reports of blood clot in vaccinated individuals in some European countries causing them to pause the use of this jab. @News5PH @onenewsph https://t.co/vg0CIcvBjE,0,no,,,,
72,COVID-19,1370507249911787520,http://twitter.com/user/status/1370507249911787520,"International Olympic Committee has anounced China to be the provider of COVID-19 vaccines to the Tokyo Olympics and Paralympics 2020, and Winter Olympics and Winter Paralympics 2022. https://t.co/O5svHvPQrx https://t.co/Jrt4gS8IQT",0,no,,,,
73,COVID-19,1370208201451343872,http://twitter.com/user/status/1370208201451343872,Experts opined that the case served as a reminder that vaccines don’t work instantly and recipients must follow #Covid19 appropriate behaviour. #Coronavirus #CovidVaccine #vaccination https://t.co/XgXKvyi74I,0,no,,,,
74,COVID-19,1369770479641387008,http://twitter.com/user/status/1369770479641387008,".@lumenfield is more than just an arena. Thanks to the Seattle @Seahawks, Lumen Field Event Center is transforming into a COVID-19 vaccination site, and starting Saturday, will help distribute vaccines to thousands of people in the community. https://t.co/YkAHtB4WIK",0,no,,,,
75,COVID-19,1369460524954615808,http://twitter.com/user/status/1369460524954615808,"98-yr-old Joan, who lives in residential aged care, is one of Australia’s newest #COVID19 vaccine recipients. The former WWII code breaker now hopes the vaccine will get us all back to normal life. Learn more about the vaccine rollout at https://t.co/g4IbPPSzQn https://t.co/lsUM7WyPbg",0,no,,,,
76,COVID-19,1369191593723432960,http://twitter.com/user/status/1369191593723432960,"Public-private cooperation for covid-19 vaccines is essential. But to ensure equitable access, Norway should leverage its leadership position in PPPs to oblige companies to fair pricing, accelerated production, more transparency and rapid WHO registration. https://t.co/qCfNsvAVUN https://t.co/DGgkump9Wm",0,no,,,,
77,COVID-19,1368557956304936960,http://twitter.com/user/status/1368557956304936960,"The Human Challenge Programme will improve and accelerate the development of vaccines and treatments against COVID-19, and the first group of volunteers have now started the virus characterisation study at the Royal Free Hospital in London.",0,no,,,,
78,COVID-19,1370052575274401792,http://twitter.com/user/status/1370052575274401792,"A game-changer in the fight against #COVID19 in #Mozambique! COVID-19 vaccines as part of the #COVAX facility are now in Mozambique. Still stay safe with preventive measures - mask, wash hands, keep 2m distance. Thank you @gavi, @CEPIvaccines, and @WHO https://t.co/m8Ixhfv0Ea",0,no,,,,
79,COVID-19,1369891292616953856,http://twitter.com/user/status/1369891292616953856,"@ChrisBBacon3 @thedaily_expose @PeeniHenare There are vaccines coming available that rely on virus trace and immune system recognition. This rna vaccine should not be used. Shouldn’t be long to wait. In any case there is Ivermectin, VitD3 and zinc with similar efficacy. Problem is Covid is a political virus.",1,yes,"Ivermectin is an antiparasitic drug that is well-established for use in animals and people.Early in the COVID-19 pandemic, laboratory research suggested ivermectin might have a role in preventing or treating COVID-19. Online misinformation campaigns and advocacy boosted the drug's profile among the public. While scientists and physicians largely remained skeptical, some nations adopted ivermectin as part of their pandemic-control efforts. Some people, desperate to use ivermectin without a prescription, took veterinary preparations, which led to shortages of supplies of ivermectin for animal treatment. The FDA responded to this situation by tweeting ""You are not a horse"" to draw attention to the issue.Subsequent research failed to confirm the utility of ivermectin for COVID-19, and in 2021 it emerged that many of the studies demonstrating benefit were faulty, misleading, or fraudulent. Nevertheless, misinformation about ivermectin continued to be propagated on social media and the drug remained a cause célèbre for anti-vaccinationists and conspiracy theorists.

The National Institutes of Health (NIH) COVID-19 Treatment Guidelines states ""there is insufficient evidence to recommend either for or against the use of zinc for the treatment of COVID-19"" and that ""the Panel recommends against using zinc supplementation above the recommended dietary allowance for the prevention of COVID-19, except in a clinical trial (BIII).""","https://en.wikipedia.org/wiki/Ivermectin_during_the_COVID-19_pandemic

https://en.wikipedia.org/wiki/COVID-19_drug_repurposing_research","refute

refute",
80,COVID-19,1369552727248867328,http://twitter.com/user/status/1369552727248867328,"Michael Olsterholm predicts that COVID variants will likely kick off a surge in cases and deaths in the U.S. in a matter of weeks, and says we should delay the second doses of two-shot vaccines until after the wave. @m_scribe reports https://t.co/OBoefLVgS4",0,no,,,,
81,COVID-19,1365376336777289728,http://twitter.com/user/status/1365376336777289728,"Many Latinos are front-line workers who have seen #COVID19 devastate their families and community. We must tear down barriers to vaccinations &amp; increase access, from providing more information in Spanish to offering vaccines at pop-up sites. @COPulsePoll https://t.co/S3Mbv2Cz3X",0,no,,,,
82,COVID-19,1370314454030643200,http://twitter.com/user/status/1370314454030643200,Commission extends transparency and authorisation mechanism for exports of COVID-19 vaccines https://t.co/nmCZQomYSU,0,no,,,,
83,COVID-19,1370107813591011328,http://twitter.com/user/status/1370107813591011328,"If the virus isn’t asking for ID, neither should our testing and vaccination centers! IDs cost ⌛ &amp; 💰 — that’s something that over 21 million Americans simply DON’T have. Tell Congress: No IDs for vaccines! It takes just 30 seconds! https://t.co/8FnLfPTE0j",0,no,,,,
84,COVID-19,1368955736806498304,http://twitter.com/user/status/1368955736806498304,"#BREAKINGNEWS: @NMDOH announced plans for all K-12 educators, early childhood professionals and staff to be eligible to get COVID-19 vaccines starting TODAY. @koat7news https://t.co/NEssa0sIXt https://t.co/MMetfrHNYw",0,no,,,,
85,COVID-19,1365790837976702976,http://twitter.com/user/status/1365790837976702976,"NEW: Biden and Hispanic group find more than $200,000 worth of COVID-19 vaccines behind taco truck https://t.co/oj6UJY3ZjT",1,yes,,,,No proof
86,COVID-19,1353809050740400128,http://twitter.com/user/status/1353809050740400128,For all the ‘anti conspiracy’ theorists that spout anti Vaxxers - can you kindly do some research and realise the COVID ‘vaccine’ isn’t a vaccine. Vaccines are supposed to prevent you from catching a disease - this thing doesn’t....,1,yes,"A vaccine is a biological preparation that provides active acquired immunity to a particular infectious disease. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and to further recognize and destroy any of the microorganisms associated with that agent that it may encounter in the future. Vaccines can be prophylactic (to prevent or ameliorate the effects of a future infection by a natural or ""wild"" pathogen), or therapeutic (to fight a disease that has already occurred, such as cancer). Some vaccines offer full sterilizing immunity, in which infection is prevented completely.The administration of vaccines is called vaccination. Vaccination is the most effective method of preventing infectious diseases; widespread immunity due to vaccination is largely responsible for the worldwide eradication of smallpox and the restriction of diseases such as polio, measles, and tetanus from much of the world. The effectiveness of vaccination has been widely studied and verified; for example, vaccines that have proven effective include the influenza vaccine, the HPV vaccine, and the chickenpox vaccine. The World Health Organization (WHO) reports that licensed vaccines are currently available for twenty-five different preventable infections.The folk practice of inoculation against smallpox was brought from Turkey to Britain in 1721 by Lady Mary Wortley Montagu.
The terms vaccine and vaccination are derived from Variolae vaccinae (smallpox of the cow), the term devised by Edward Jenner (who both developed the concept of vaccines and created the first vaccine) to denote cowpox. He used the phrase in 1798 for the long title of his Inquiry into the Variolae vaccinae Known as the Cow Pox, in which he described the protective effect of cowpox against smallpox. In 1881, to honor Jenner, Louis Pasteur proposed that the terms should be extended to cover the new protective inoculations then being developed. The science of vaccine development and production is termed vaccinology.

A COVID‑19 vaccine is a vaccine intended to provide acquired immunity against severe acute respiratory syndrome coronavirus 2 (SARS‑CoV‑2), the virus that causes coronavirus disease 2019 (COVID‑19).A COVID‑19 vaccine is a vaccine intended to provide acquired immunity against severe acute respiratory syndrome coronavirus 2 (SARS‑CoV‑2), the virus that causes coronavirus disease 2019 (COVID‑19).
Prior to the COVID‑19 pandemic, an established body of knowledge existed about the structure and function of coronaviruses causing diseases like severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS). This knowledge accelerated the development of various vaccine platforms during early 2020. The initial focus of SARS-CoV-2 vaccines was on preventing symptomatic, often severe illness. In January 2020, the SARS-CoV-2 genetic sequence data was shared through GISAID, and by March 2020, the global pharmaceutical industry announced a major commitment to address COVID‑19. In 2020, the first COVID-19 vaccines were developed and made available to the public through emergency use authorization. Initially, most COVID-19 vaccines were two-dose vaccines, with the sole exception being the single-dose Janssen COVID-19 vaccine. However, immunity from the vaccines has been found to wane over time, requiring people to get booster doses of the vaccine to maintain immunity against COVID-19.The COVID‑19 vaccines are widely credited for their role in reducing the spread of COVID-19 and reducing the severity and death caused by COVID‑19. According to a June 2022 study, COVID-19 vaccines prevented an additional 14.4 to 19.8 million deaths in 185 countries and territories from 8 December 2020 to 8 December 2021. Many countries implemented phased distribution plans that prioritized those at highest risk of complications, such as the elderly, and those at high risk of exposure and transmission, such as healthcare workers.Common side effects of COVID-19 vaccines include soreness, redness, rash, inflammation at the injection site, fatigue, headache, myalgia (muscle pain), and arthralgia (joint pain), which resolve without medical treatment within a few days. COVID-19 vaccines are not associated with a higher risk of adverse effects during pregnancy or while breastfeeding. Serious adverse events associated COVID‑19 vaccines, such as allergic reactions, are generally rare but of high interest to the public. Because COVID-19 vaccines are relatively new, new claims about possible side effects are still being made, and sometimes reports conflict.As of 10 September 2022, 12.63 billion doses of COVID‑19 vaccines have been administered worldwide based on official reports from national public health agencies. By December 2020, more than 10 billion vaccine doses had been preordered by countries, with about half of the doses purchased by high-income countries comprising 14% of the world's population.
Despite the extremely rapid development of effective mRNA and viral vector vaccines, worldwide vaccine equity has not been achieved. The development and use of whole inactivated virus (WIV) and protein-based vaccines have also been recommended, especially for use in developing countries.","https://en.wikipedia.org/wiki/Vaccine

https://en.wikipedia.org/wiki/COVID-19_vaccine","refute

refute",
87,COVID-19,1368868537465442304,http://twitter.com/user/status/1368868537465442304,"High Commissioner to the Gambia Mr G V Srinivas answers questions from DJ Mass Sey of GRTS / West Coast Radio Gambia on 7 March 2021 on India-The Gambia bilateral relations and the strengths of India including in Covid-19 vaccines, ICT and agriculture. https://t.co/phKaQOJZsF",0,no,,,,
88,COVID-19,1368838550846795776,http://twitter.com/user/status/1368838550846795776,Global COVID-19 Experts See Inequitable Distribution and Vaccine Hesitancy as the Key Challenges for Africa in 2021 Read more: https://t.co/Ig1xiT1QB2 @broadreachinfo #Africa #COVID19 #Coronavirus #CoronavirusOutbreak #Health #Vaccination #COVIDvaccine https://t.co/796aFmT2Rg,0,no,,,,
89,COVID-19,1368690775752589312,http://twitter.com/user/status/1368690775752589312,"George is aiming to crochet 10km of yarn between 1 March and 30 April to raise money for #COVAX, which is working to provide equitable worldwide access to COVID-19 vaccines. Read her thread about why this is important. Fundraising links in the thread. 🧶 https://t.co/7CulR5DtJr",0,no,,,,
90,COVID-19,1371137452514086912,http://twitter.com/user/status/1371137452514086912,"World renowned vaccine maker, warns that the vaccines are making the covid virus stronger. And the countries with the most vaccinated people will see huge spikes in covid infections with stronger variants within months. https://t.co/FnhIZepSGT",1,,,,,No proof
91,COVID-19,1371092012313755648,http://twitter.com/user/status/1371092012313755648,"Thursday, March 18th at 6pm @DrJustinMTurner of Turner Care and I will be hosting a virtual Q&amp;A and discussion on COVID-19 vaccines. This event will take place on Thursday, March 18, 2021, 6:00 - 6:45 p.m. CST. Visit https://t.co/cIMa6yfu3G to register for this free event. https://t.co/2Exp5MHTLE",0,no,,,,
92,COVID-19,1370743466116927488,http://twitter.com/user/status/1370743466116927488,"@mwavu Of course it needs the vaccine. More than 107,000 people have died of Covid across the African continent, and the deaths are continuing. Without vaccines, more new variants will continue to emerge, posing a threat to everyone.",0,no,,,,
93,COVID-19,1241247329572683776,http://twitter.com/user/status/1241247329572683776,"This is why the beaches haven't closed in Florida, and why they've had minimal COVID-19 prevention. Absolute dysfunction. https://t.co/8x2tcQeg21",1,no,"On March 1, Governor DeSantis declared a public health emergency after two cases were confirmed in Manatee County and Hillsborough County. On March 17, he ordered all bars and nightclubs to be closed for 30 days, extended school closures to April 15, and cancelled state-mandated school testing.By the third week of the pandemic's presence in Florida, DeSantis began attracting criticism for the state's slow response to the pandemic, particularly for deferring beach closings to local governments during spring break while vacationers continued to congregate. The Miami Herald's editorial board wrote an editorial condemning DeSantis' inaction in requesting help from the federal government, while noting his vocal support of U.S. president Donald Trump. Speculation mounted that DeSantis' decision not to lock down the state was influenced by business interests, instead of health experts. Business lobbyists, including the Florida Chamber of Commerce, urged the Governor not to ""take drastic measures that might shut down the state's economy."" On March 27, more than 900 health care workers signed a letter asking DeSantis to order citizens to shelter-in-place, and take other measures to slow the spread of COVID-19. A similar letter written by Doctors for America was signed by 500 health care professionals a few days earlier.On March 27, DeSantis expanded a previous order requiring airline travelers from New York City to self-quarantine for fourteen days to include people who enter from Louisiana via Interstate 10.On March 28, an emergency alert was sent to cell phones throughout Florida from the state's Surgeon General, Dr. Scott A. Rivkees, regarding public safety among those 65 and older and those with medical conditions, as well as the full population.On March 30, DeSantis issued a stay-at-home order for the South Florida counties of Broward, Miami-Dade, Palm Beach, and Monroe, where over 58% of the state's COVID-19 cases were concentrated. He stated that the order would remain in effect at least until the middle of May.On April 1, DeSantis issued a stay-at-home order for the entire state, effective for 30 days, after a call with President Trump. This followed criticism from experts that more strict measures were necessary to contain the virus.On April 9, while discussing the possibility of sending children back to school, DeSantis said, ""I don't think nationwide there's been a single fatality under 25."" (This was not true; by this point, several Americans under 25 had died of COVID-19.) DeSantis suggested that the flu was more dangerous to this age group.On June 1, DeSantis extended the statewide moratorium on evictions and foreclosures another 30 days, lasting through July 1. Residents of Florida who receive unemployment payments were confused in mid-June when the state of Florida switched their payments from weekly to bi-weekly, with no apparent notice.On June 5, DeSantis issued an executive order implementing ""Phase 2"" of a reopening plan outside of Miami-Dade, Broward and Palm Beach counties, allowing some businesses (such as bars, pubs, and indoor venues such as arcades, bowling alleys, cinemas, and concert venues) to expand to 50% capacity, and personal care services to resume operations. The order recommended against gatherings of more than 50 people.On June 16, DeSantis said 260 Orlando International Airport workers tested positive for COVID-19. He also said that the increase of cases was due to an increase of testing and that even though cases are increasing, ""they are not rolling back."" Orlando airport said this was false, and that only 2 out of 500 employees tested positive.New York Governor Andrew Cuomo considered the idea of quarantining people who travel from Florida to New York due to concern of rising COVID-19 cases in Florida. They monitored for an influx of cases of people traveling from Florida. On June 20, DeSantis said that he was cracking down on restaurants not practicing strict social distancing guideline. He also noted that the new cases were trending in the younger generation, with much of the cases being people between the ages of 20 and 35 years old.On June 23, DeSantis said that Florida bars and restaurants would be liable to lose their liquor licenses if they violate the state's social distancing guidelines. 13 employees and at least 28 patrons of The Knight's Pub in Orlando tested positive for COVID-19, resulting in The Knight's Pub losing their liquor license. Due to the increase of cases, some hospitals, like Palm Beach Gardens and JFK Medical Center, reported having no open ICU beds. However, State Surgeon General Dr. Scott Rivkees told hospitals to only report COVID-19 patients as ICU cases if they required ICU level of care, since some ICUs were being used to simply isolate COVID-19 patients from other hospital patients, and to report non-ICU-level care cases as COVID-hospitalized cases. The same day, Florida banned liquor sales at bars that do not offer substantial food menus. Strip clubs remained open.As of June 26, 660 inmates and 24 staff at the Homestead Correctional Institution tested positive for COVID-19, and 23 deaths have been accounted for at the Institution due to the virus.On September 10, 2020, the state rescinded the executive order prohibiting alcohol sales at bars.",https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Florida,support,"Beaches did indeed not close, but reasoning is in the video"
94,COVID-19,1242320472718692352,http://twitter.com/user/status/1242320472718692352,"Shameful that a person of your repute spreads fake news/rumours in blind hate for India and its traditions. India as a mark of respect came out in balconies on call of PM @narendramodi to applaud doctors, health as well as emergency workers. There was no other reason. Fact check?",0,,,,,
95,COVID-19,1241370210575069184,http://twitter.com/user/status/1241370210575069184,"My fraud warning published this morning, please read and share - Frank Figliuzzi : Coronavirus scam alert: From fake Starbucks coupons to taxpayer fraud, cons are going viral ⁦@NBCNewsTHINK⁩ @MSNBC⁩ #coronavirus  https://t.co/Xgk8MDFJQ3",0,,,,,
96,COVID-19,1235436227140055040,http://twitter.com/user/status/1235436227140055040,"WOW. A man in Incheon, west of Seoul - who contracted #coronavirus - has documented his symptoms and activities for past 25 days since his felt the symptoms in 38 pages in remarkable detail. He wore masks and gloves at home and all 23 close contacts tested negative for the virus. https://t.co/2mjDiBjVtC",1,no,,,,no proof
97,COVID-19,1235956474955718656,http://twitter.com/user/status/1235956474955718656,"This is deadly serious:  Talking about corona-virus this morning, Trump said, 'We closed it down. We stopped it.'  There were 15 confirmed cases in the US a week ago.  There are 233 today.  There will be *5,000* in a week  TRUMP'S INCOMPETENCE KILLS. https://t.co/my1hPapbfo",0,no,,,,
98,COVID-19,1235953995161595904,http://twitter.com/user/status/1235953995161595904,"It’s Friday. That means @realDonaldTrump is lying, again. @POTUS has not stopped the #CoronavirusOutbreak. It has now grown &amp; spread to 21 states with over 225 cases in the US. And we can’t contain it because we still don’t have enough test kits to know where the virus is.",1,no,"By March 11, the virus had spread to 110 countries, and the WHO officially declared a pandemic. The CDC had already warned that large numbers of people needing hospital care could overload the healthcare system, which would lead to otherwise preventable deaths. Dr. Anthony Fauci said the mortality from COVID-19 was ten times higher than the common flu. By March 12, diagnosed cases of COVID-19 in the U.S. exceeded a thousand. On March 16, the White House advised against any gatherings of more than ten people. Three days later, the United States Department of State advised U.S. citizens to avoid all international travel.By the middle of March, all fifty states were able to perform tests with a doctor's approval, either from the CDC or from commercial labs. However, the number of available test kits remained limited. As cases began spreading throughout the nation, federal and state agencies began taking urgent steps to prepare for a surge of hospital patients. Among the actions was establishing additional places for patients in case hospitals became overwhelmed.Throughout March and early April, several state, city, and county governments imposed ""stay at home"" quarantines on their populations to stem the spread of the virus. By March 26, New York Times data showed the United States to have the highest number of known cases of any country. By March 27, the country had reported over 100,000 cases. On April 2, at President Trump's direction, the Centers for Medicare & Medicaid Services (CMS) and CDC ordered additional preventive guidelines to the long-term care facility industry. On April 11, the U.S. death toll became the highest in the world when the number of deaths reached 20,000, surpassing that of Italy. On April 19, the CMS added new regulations requiring nursing homes to inform residents, their families and representatives, of COVID-19 cases in their facilities. On April 28, the total number of confirmed cases across the country surpassed 1 million.",https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_States,support,hard to find proof for
99,COVID-19,1235287380292235264,http://twitter.com/user/status/1235287380292235264,There's not a single confirmed case of an Asian infected in NYC. Stop discriminating cause the virus definitely doesn't. #racist #coronavirus https://t.co/Wt1NPOuQdy,0,yes,,,,
100,COVID-19,1235911492932956160,http://twitter.com/user/status/1235911492932956160,"Nero's fiddling again. As people die &amp; his administration fumbles the COVID-19 response, DONALD TRUMP IS TAKING ANOTHER TAXPAYER-FUNDED VACATION TO HIS PRIVATE LUXURY RESORT. I'm really trying hard to comply with a social media policy that surely bans cursing out a corrupt POTUS.",1,no,,,,hard to find proof for
101,COVID-19,1236036720656650240,http://twitter.com/user/status/1236036720656650240,"Trump campaign sues CNN over ‘false and defamatory’ 'Russia Russia' statements, seeks millions in damages.  Fake News Medias are worse than #coronavirus. Enemy of the People!  THE GREAT AWAKENING. You are the news now. Handle w/ care. Q #QAnon #Trump2020 #KAG  #KAG2020 #WWG1WGA https://t.co/yWiMqKmSUx",1,no,"Lawsuit brought by the Trump campaign against a Wisconsin TV station for airing an advertisement criticizing his response to COVID-19 – Dismissed in federal court after the election for lack of standing.
Donald J. Trump for President, Inc. v. WP Company LLC d/b/a Washington Post – Remains pending as of June 2021.
Donald J. Trump for President, Inc. v. CNN – Case dismissed in November 2020.Donald J. Trump for President, Inc. v. New York Times The suit alleged that an op-ed piece in the Times titled “The Real Trump-Russia Quid Pro Quo” was defamatory. The case was dismissed in March 2021.",https://en.wikipedia.org/wiki/List_of_lawsuits_involving_Donald_Trump,support,hard to find proof for
